track_id,year,key,key_confidence,time_signature,time_signature_confidence,mode,mode_confidence,end_of_fade_in,start_of_fade_out,energy,duration,danceability,tempo,loudness,top100
TRMGLCA128F427CA00,0,10,0.079,4,1,1,0.42,0,150.569,0,150.56934,0,122.82,-7.913,no
TRMGLCI128F9349367,0,2,0.71,5,1,0,0.555,0.107,152.631,0,162.76853,0,81.539,-14.634,no
TRMGLTT128F4275DDF,2000,2,0.514,4,1,1,0.462,0,155.295,0,164.5971,0,130.431,-6.805,no
TRMGLAC128F4277E39,1996,9,0.785,3,0.184,1,0.627,2.276,201.973,0,206.99383,0,151.063,-7.929,no
TRMGLOQ128F4262FA7,0,0,0.163,4,0.524,1,0.331,2.444,151.249,0,164.46649,0,79.429,-12.717,no
TRMGEYY128F92EE609,0,6,0.579,4,0.926,1,0.417,0.362,351.016,0,363.91138,0,107.441,-9.156,no
TRMGEVT128E0792657,2001,2,0.386,4,0.102,0,0.37,0.253,120.732,0,132.72771,0,125.602,-16.843,no
TRMGEJS128F4260DCD,0,10,0.098,4,0.29,0,0.296,0,196.153,0,196.15302,0,200.112,-11.184,no
TRMGEUV128F42807AE,2006,5,0.047,3,0.477,0,0.373,0.061,232.525,0,244.11383,0,106.662,-7.69,no
TRMGEVU128F9301B6D,0,10,0,4,0,1,0,4.992,140.399,0,145.162,0,43.973,-16.681,no
TRMGENO128F92F22E8,0,2,0.278,4,0.836,0,0.388,0.09,221.617,0,232.30649,0,95.155,-7.478,no
TRMGEHM128F428A4E3,2005,2,0.778,1,0,1,0.632,2.345,158.871,0,168.69832,0,121.601,-5.116,no
TRMGEZC128F93647BB,0,0,0.851,4,0.728,1,0.596,0.223,386.014,0,394.26567,0,141.983,-6.221,no
TRMGEPH128F4222D92,1977,4,0.77,3,1,1,0.695,0.222,153.02,0,163.13424,0,91.453,-10.476,no
TRMGERG128EF34D3E3,2006,0,0.496,3,1,0,0.463,14.036,217.623,0,220.94322,0,194.289,-8.306,no
TRMGEJZ128F427B402,0,1,0.576,4,0.894,1,0.431,0.107,266.809,0,284.00281,0,162.266,-6.079,no
TRMGETO128F9310D98,0,7,0.519,4,0.496,0,0.436,0.818,156.114,0,159.84281,0,93.072,-23.589,no
TRMGEBR128F92CFAD6,2008,10,0.229,4,0.968,0,0.422,0.207,264.017,0,276.21832,0,119.985,-10.901,no
TRMGEIS12903CA4D07,0,4,0.472,3,0.31,0,0.444,0.351,241.128,0,246.49098,0,160.426,-3.903,no
TRMGEWC128F4215D7A,2001,9,0.452,3,0.605,0,0.637,0,246.764,0,253.77914,0,101.787,-12.024,no
TRMGECI128EF361655,0,0,0.725,1,0.58,1,0.599,0,175.845,0,179.22567,0,99.846,-7.63,no
TRMGEXL128F428ED53,2004,7,0.902,4,0.975,1,0.792,0.113,177.139,0,185.23383,0,120.263,-5.606,no
TRMGELZ12903D0C36B,0,2,0,1,1,1,0,0,264.092,0,281.52118,0,115.986,-2.42,no
TRMGEAF12903CCB7F9,2010,7,0.552,4,0.866,1,0.616,0,270.704,0,283.58485,0,102.023,-5.727,no
TRMGEAK128F92E5995,0,11,0.178,1,0.107,1,0.388,2.705,157.414,0,164.20526,0,94.711,-13.61,no
TRMGEPN128F92DF200,0,4,0.079,4,0.693,0,0.358,0,196.04,0,199.67955,0,85.049,-6.816,no
TRMGEYK128F42430CF,1998,6,0.494,4,0.965,0,0.449,0.235,289.663,0,301.16526,0,140.284,-8.535,no
TRMGEBD128F9325E71,0,8,0.524,3,0.636,1,0.503,0,150.227,0,156.70812,0,163.914,-6.558,no
TRMGESK128F421FF99,1997,4,0.568,4,1,0,0.479,0.282,202.13,0,216.18893,0,106.972,-10.047,no
TRMGEDV128F429B77C,0,5,0.496,4,0.568,0,0.557,0.653,193.469,0,201.27302,0,102.268,-8.999,no
TRMGEXM128E0795637,2001,0,0.102,1,0.624,1,0.346,0,243.589,0,253.02159,0,76.215,-14.911,no
TRMGEUL128F9303BD2,1997,11,0,3,1,0,0.312,0,181.702,0,186.09587,0,92.693,-5.481,no
TRMGEHA128F930A975,2009,9,0.295,7,0.707,0,0.264,0.988,1091.379,0,1122.32444,0,120.27,-12.982,no
TRMGECS128F932605F,2005,11,0.554,4,1,0,0.407,0.249,227.289,0,254.24934,0,102.556,-3.061,no
TRMGETU128F931E14A,0,10,0.625,3,0.486,0,0.615,2.154,240.628,0,252.02893,0,90.098,-12.659,no
TRMGEXP12903CF3163,1988,6,0.011,4,0.64,1,0.197,0.129,367.775,0,390.13832,0,132.132,-9.245,no
TRMGEFG128F9304E3A,0,11,0.554,4,1,0,0.377,0,294.534,0,314.87955,0,125.003,-7.965,no
TRMGEBL128F9335222,1983,11,0.16,4,1,0,0.527,0,230.394,0,241.10975,0,120.732,-7.185,no
TRMGETY128F14768A5,1988,6,0.266,4,0.94,0,0.308,0.646,186.032,0,194.06322,0,168.368,-9.344,no
TRMGEDO12903D0A0A4,0,2,0.33,4,0.605,1,0.475,0.189,141.827,0,145.50159,0,106.315,-8.311,no
TRMGEVD128F4242231,1994,5,0.109,4,0.12,1,0.627,0.571,128.337,0,141.37424,0,96.839,-9.66,no
TRMGEIK12903CD6C2B,0,7,0.907,1,0,1,0.403,0,136.678,0,139.72853,0,149.703,-9.417,no
TRMGEDG128F427620A,0,8,0.65,4,1,0,0.534,0.146,193.451,0,204.61669,0,103.05,-23.753,no
TRMGELU128F42624ED,2000,9,0.339,4,0.128,1,0.286,0,146.262,0,155.0624,0,198.119,-3.934,no
TRMGEGQ128F933779A,2006,6,0.363,4,0.553,1,0.439,0.212,412.05,0,418.2722,0,127.883,-4.318,no
TRMGEUJ128F932C372,0,2,0.609,4,0.634,1,0.546,0,442.801,0,442.80118,0,112.573,-6.056,no
TRMGEWP128F14A3A73,1968,2,0.888,3,0.767,1,0.761,0,159.626,0,172.9824,0,89.072,-13.193,no
TRMGEUA128F42AA8E7,0,5,0.638,3,0.635,1,0.645,0.237,306.416,0,310.5171,0,99.828,-23.913,no
TRMGERF128F42500D1,1989,2,0.261,1,0,1,0.332,0.369,115.722,0,118.56934,0,153.179,-6.549,no
TRMGEZF128F429C869,0,4,0.315,3,0.708,1,0.415,0.067,206.031,0,211.59138,0,134.993,-8.79,no
TRMGEIQ128F9331796,2006,2,1,4,0.588,1,0.953,0.085,251.977,0,258.40281,0,150.191,-6.043,no
TRMGEHM128F930F740,0,6,0.011,4,0.681,1,0.301,0,242.892,0,245.68118,0,106.133,-8.892,no
TRMGEGO12903D05C61,0,2,0.856,4,0.323,1,0.801,2.635,93.443,0,98.87302,0,82.795,-11.418,no
TRMGEUX12903CAE925,0,6,0.384,4,0.636,0,0.049,0.183,254.81,0,261.45914,0,112.894,-11.165,no
TRMGEAK128F147DA3D,1998,11,0.666,4,0.069,1,0.792,0.206,189.347,0,200.61995,0,116.129,-10.582,no
TRMGEOD128F1467F01,2004,7,0,4,0.024,1,0.091,2.56,166.609,0,169.56036,0,156.21,-4.643,no
TRMGJNZ128F9318C2E,0,0,0.82,4,0.549,1,0.543,0.189,176.147,0,181.36771,0,130.012,-5.55,no
TRMGJOD128F92D13B6,0,0,0.145,1,0,1,0.344,0,434.974,0,452.57098,0,120.078,-11.448,no
TRMGJVT128F148DE80,2006,7,0.663,4,0.569,0,0.637,0,454.879,0,464.29995,0,203.26,-14.403,no
TRMGJHM128F92F912A,2008,0,0.071,4,0.797,1,0.569,2.043,240.524,0,245.65506,0,120.048,-6.126,no
TRMGJKM128F93200A2,2008,8,0.089,4,0.449,0,0.33,0.061,231.642,0,247.06567,0,130.166,-4.542,no
TRMGJJG128F422BC9B,2007,4,0.685,1,0.151,1,0.549,0.565,152.276,0,157.02159,0,175.279,-4.26,no
TRMGJTL128F429F0FA,0,11,0.376,4,0.865,1,0.316,1.03,263.535,0,280.99873,0,107.867,-10.95,no
TRMGJLS128F93100AE,2009,0,0.044,4,1,1,0.459,0.316,206.309,0,218.67057,0,120.059,-5.344,no
TRMGJOJ128F425B7B7,0,1,0.421,4,1,0,0.358,0,203.854,0,208.27383,0,189.953,-10.679,no
TRMGJGV128F148B182,0,1,0.072,4,0.502,0,0.436,0,252.14,0,268.19873,0,145.624,-4.783,no
TRMGJDU128F42911F8,2002,9,0.596,1,0.144,1,0.453,2.856,408.863,0,424.202,0,133.084,-6.044,no
TRMGJYN12903D08736,0,1,0.499,4,0.269,1,0.547,0,105.874,0,105.87383,0,145.011,-3.354,no
TRMGJZR128F92F8CA1,0,0,0.931,4,1,0,0.704,0,255.925,0,270.21016,0,95.292,-11.057,no
TRMGJVN12903CC0004,0,0,0.528,1,0,1,0.695,0.27,114.689,0,123.53261,0,56.286,-27.064,no
TRMGJQF128F92D9B7D,2008,9,0.409,1,0,1,0.433,0,178.103,0,182.41261,0,55.338,-6.034,no
TRMGJDQ128F9322AD3,0,11,0.38,4,1,0,0.413,0,295.782,0,304.79628,0,129.999,-5.786,no
TRMGJNR128F4289D71,2005,4,0.651,4,0.379,1,0.642,0.305,249.603,0,260.49261,0,130.582,-9.77,no
TRMGJGZ128F425C1E7,1992,0,0.535,4,0.32,1,0.46,0.165,279.359,0,286.51057,0,119.997,-8.843,no
TRMGJJW128F148C9F6,1998,9,0.836,3,1,0,0.715,2.334,478.058,0,482.32444,0,84.002,-5.86,no
TRMGJVP12903CFDB8E,1999,11,0.317,1,0.26,1,0.471,6.252,224.508,0,232.85506,0,85.243,-7.682,no
TRMGJCC128F426E9D5,0,6,0.465,4,1,1,0.708,0.188,437.272,0,446.32771,0,139.787,-6.076,no
TRMGJSR128F429C002,0,10,0.549,5,0.695,1,0.475,0.177,151.934,0,158.79791,0,87.061,-15.981,no
TRMGJHY128F42668D7,1968,7,0.621,3,0.939,1,0.668,0.363,431.067,0,449.90649,0,105.771,-11.709,no
TRMGJLK12903CE0DAD,0,6,0.656,4,0.694,1,0.617,0.241,280.364,0,284.78649,0,106.699,-8.367,no
TRMGJCD12903CE84D5,2001,9,0.011,4,0.733,0,0.289,0,327.529,0,332.90404,0,75.367,-4.375,no
TRMGJFH128F424B3E3,0,4,0.698,4,0.618,1,0.679,0.154,216.485,0,224.73098,0,124.041,-11.93,no
TRMGJUU128F426CBD2,1974,2,0.554,1,0,1,0.609,0.833,263.854,0,273.26649,0,151.537,-18.275,no
TRMGJSE128F4254408,0,1,0.882,4,0,1,0.631,0.077,271.319,0,279.53587,0,131.367,-12.184,no
TRMGJNB128F426234F,1991,0,0.323,7,0.861,0,0.325,3.959,292.38,0,296.77669,0,168.594,-9.426,no
TRMGJAR128F42227C6,0,5,0.458,4,1,1,0.517,0.628,275.006,0,288.39138,0,102.088,-9.673,no
TRMGJGH128F421F20D,1998,5,0.303,1,0.837,0,0.394,0.345,164.142,0,168.38485,0,128.046,-14.14,no
TRMGJOU128F422F00A,0,10,0.926,1,0.174,1,0.787,0,184.001,0,199.49669,0,91.163,-12.565,no
TRMGJVV128F4218B93,0,1,0,4,0,1,0.146,0,250.16,0,255.34649,0,130.237,-7.842,no
TRMGJER128F4277496,2000,7,0.712,4,1,0,0.715,2.072,232.258,0,242.80771,0,116.807,-6.594,no
TRMGJAS12903CFEA18,2007,0,0.529,4,0.858,1,0.66,2.386,184.303,0,195.99628,0,180.056,-12.013,no
TRMGJQE128F14918D4,0,4,0.431,4,0.545,0,0.243,1.025,179.096,0,195.89179,0,208.374,-8.711,no
TRMGJZE128F9334CBF,0,9,0.427,1,0.675,1,0.451,2.357,200.214,0,208.24771,0,85.271,-5.035,no
TRMGJXH128F92CFA86,1969,10,0.588,4,0.839,0,0.554,0.322,193.753,0,199.75791,0,121.615,-8.929,no
TRMGJIA12903CBEA22,2010,2,0.189,4,0.299,1,0.322,0.084,440.755,0,453.43302,0,139.293,-4.845,no
TRMGJKE128F93570B3,0,4,0.601,1,0,1,0.68,0.131,151.226,0,163.94404,0,102.637,-18.371,no
TRMGJLD128F1490406,0,0,0.905,4,0,1,0.737,0.276,194.978,0,203.91138,0,191.596,-8.86,no
TRMGJDG12903D11E14,2009,2,0.683,4,0.339,1,0.647,2.386,322.943,0,338.12853,0,150.988,-7.063,no
TRMGJTL128F935F40A,1996,9,0.702,3,1,1,0.627,0.287,192.459,0,200.22812,0,183.807,-17.7,no
TRMGSWM128F9344363,2002,9,0.307,4,0,0,0.422,0.328,138.855,0,142.86322,0,111.281,-3.926,no
TRMGSWB12903CA75F1,2007,1,0,4,0.903,1,0,0.398,25.626,0,25.62567,0,166.101,-8.526,no
TRMGSTL128F9335BF4,1973,4,0.795,3,0.917,1,0.533,0.087,313.765,0,322.19383,0,65.116,-13.123,no
TRMGSZE12903CA098F,0,11,0.389,4,0.724,1,0.355,0.189,293.152,0,305.6322,0,140.062,-8.396,no
TRMGSFT128F92FED9D,0,6,0.835,4,1,1,0.703,2.31,605.431,0,613.19791,0,128.222,-19.4,no
TRMGSDG128F92D9557,0,0,0.136,4,0.225,1,0.515,0.31,281.403,0,286.69342,0,82.781,-11.045,no
TRMGSDR128F1476357,0,5,0.422,4,0.869,0,0.524,0.61,307.531,0,312.13669,0,115.387,-7.705,no
TRMGSYI12903CF2251,0,0,0.704,4,0,1,0.622,0,142.437,0,151.71873,0,223.857,-6.124,no
TRMGSGQ128E07824E6,2002,0,0.53,4,0.008,1,0.509,0.357,132.847,0,140.79955,0,152.472,-11.712,no
TRMGSOZ128F93229DE,1997,7,0.814,4,0,1,0.642,0,109.656,0,113.60608,0,192.252,-5.504,no
TRMGSYR128F9345AF6,0,7,1,4,0.139,1,0.794,0.56,195.617,0,208.71791,0,99.371,-13.331,no
TRMGSBG128F934A2EC,2009,4,0.752,4,0.336,1,0.61,0,115.069,0,115.06893,0,140.124,-17.955,no
TRMGSUE12903D09C92,2010,7,0.411,4,0.862,1,0.467,0.316,295.155,0,305.21424,0,89.996,-3.998,no
TRMGSNO128F14AC85C,0,0,0.898,4,0,1,0.564,0.127,215.545,0,223.65995,0,129.995,-8.102,no
TRMGSXU128F42AABEF,0,11,0.58,4,0.816,1,0.624,0,492.658,0,506.51383,0,126.971,-10.131,no
TRMGSVX128F4278F7B,2001,3,0.808,4,0.338,0,0.671,0.114,257.817,0,261.45914,0,134.01,-5.845,no
TRMGSVB128F9302977,0,5,0,3,0.626,1,0,0.154,68.569,0,73.45587,0,116.994,-18.087,no
TRMGSMA128F428B5C8,2005,0,0.647,1,0,1,0.356,0,367.862,0,380.96934,0,119.971,-10.114,no
TRMGSNS128F4261AC5,2006,6,1,4,0,1,1,0,258.533,0,258.53342,0,111.589,-9.55,no
TRMGSDZ128F424E455,0,11,0.154,4,0.756,0,0.468,0.189,227.126,0,231.60118,0,76.809,-5.578,no
TRMGSEE128F428C353,2007,2,1,4,0.207,1,0.752,4.853,315.101,0,337.05751,0,141.863,-16.592,no
TRMGSBN128F931A062,1983,2,0.419,4,1,1,0.446,0,216.416,0,219.71546,0,111.979,-4.878,no
TRMGSDX128F148C5BD,1995,9,0.741,5,0.72,1,0.521,0.276,180.907,0,196.77995,0,144.339,-10.467,no
TRMGSLI128F93276B8,2003,2,0.573,4,0.466,1,0.896,0,253.214,0,264.22812,0,77.424,-11.514,no
TRMGSUQ12903D05DBA,2009,9,0.437,4,0.834,1,0.36,0.165,143.354,0,151.92771,0,133.825,-12.605,no
TRMGSRH128F9324199,0,1,0.803,4,0,1,0.782,0,182.915,0,193.64526,0,89.99,-9.907,no
TRMGSCN128F4276D03,0,9,0.22,4,0,1,0.377,0,47.333,0,47.33342,0,152.594,-4.06,no
TRMGSIM12903CC4F7F,0,3,0.379,4,0.528,1,0.424,0,263.872,0,274.15465,0,139.982,-13.091,no
TRMGSVF12903CF2692,1995,5,0.96,4,0,0,0.729,0.343,490.928,0,514.14159,0,149.858,-6.418,no
TRMGSWZ128F93318C0,0,4,0.499,1,0,0,0.544,0.501,282.477,0,293.19791,0,139.029,-17.754,no
TRMGSIA128F933BFBC,2002,9,0,4,1,0,0.038,0.281,225.831,0,229.77261,0,160.521,-11.357,no
TRMGSBZ128E0784EFF,2003,0,0.497,4,0.883,0,0.633,0.366,233.564,0,242.23302,0,137.3,-4.376,no
TRMGSKC128F4255DFA,0,11,0.596,1,0,0,0.611,0,150.535,0,159.58159,0,106.531,-7.132,no
TRMGSEW128F1496B7A,2005,5,0.773,1,0.081,1,0.543,0.345,225.152,0,235.17995,0,208.976,-6.567,no
TRMGSDR12903CF9516,0,1,0.361,4,0.463,0,0.524,0,224.758,0,241.8673,0,129.97,-6.204,no
TRMGSBP12903CEC70E,1995,0,0.577,1,0,1,0.266,0,356.113,0,385.35791,0,88.777,-9.389,no
TRMGSZD128F147659B,2006,5,1,4,0.127,1,0.69,0,298.028,0,310.43873,0,94.562,-2.287,no
TRMGSOM12903D0CED3,2005,9,0.559,4,0.35,1,0.438,0.263,222.697,0,227.10812,0,148.295,-5.337,no
TRMGSZT128F147B7CC,0,7,0.709,4,0.11,1,0.54,0,136.382,0,140.35546,0,118.675,-9.013,no
TRMGSKG12903CDCFAE,2001,7,0.623,3,0.777,1,0.674,0.399,325.004,0,330.65751,0,121.907,-13.307,no
TRMGSFI128F427CD19,2003,0,0.012,4,0.448,1,0.396,2.664,243.275,0,254.64118,0,94.997,-11.059,no
TRMGSPV12903CB0ADA,0,4,0.379,1,0.255,0,0.359,0.101,195.448,0,204.09424,0,92.547,-24.005,no
TRMGSBU128F429A683,0,2,0.099,3,0.837,1,0.517,0,192.679,0,192.67873,0,161.779,-4.626,no
TRMGSZM128F1460DB3,2002,5,0.911,4,0.664,0,0.811,0.374,197.764,0,212.21832,0,91.216,-4.72,no
TRMGSRQ128F1460BE6,0,0,0.447,4,0.162,1,0.64,0.391,204.359,0,227.57832,0,67.508,-15.006,no
TRMGSSE12903D019FA,2006,4,1,3,0.428,1,0.566,0,206.501,0,217.44281,0,165.601,-4.479,no
TRMGSLQ128F42A203C,1994,4,0.899,5,0.702,1,0.724,4.563,250.712,0,261.72036,0,139.257,-8.646,no
TRMGSIJ128F429388D,0,9,0.575,1,0,0,0.593,0.449,121.771,0,132.15302,0,116.962,-31.249,no
TRMGSCT128F9336C96,2008,0,0.183,5,0.872,1,0.375,0.155,189.405,0,198.53016,0,88.923,-9.312,no
TRMGSOZ128F9336BC7,0,2,0.297,4,0,1,0.298,0.601,136.365,0,146.72934,0,94.969,-15.493,no
TRMGSOD128F934616A,2008,2,0.251,4,0,1,0.408,0.194,95.208,0,98.11546,0,152.92,-9.357,no
TRMGSDU128F934959B,0,10,0.46,4,0,1,0.362,2.13,143.766,0,150.56934,0,163.093,-18.544,no
TRMGSJE128F1468A28,0,0,0.665,4,0.376,1,0.538,0.374,417.379,0,420.41424,0,130.204,-13.862,no
TRMGSZL128F426DD18,0,9,0.614,4,0,1,0.531,0.113,248.407,0,252.96934,0,160.776,-10.502,no
TRMGSBS128F149E8A6,0,8,0.649,1,0,1,0.87,0.328,108.054,0,118.85669,0,162.333,-7.192,no
TRMGSTB128F42137F2,2006,4,0.539,5,0.967,0,0.532,0,300.747,0,300.7473,0,83.193,-5.656,no
TRMGSSF128E078641D,0,11,0.117,4,0.096,0,0.303,0,141.113,0,150.9873,0,183.848,-9.331,no
TRMGSBG128F429F025,1974,1,0.379,4,0.278,1,0.337,3.007,187.884,0,199.28771,0,104.095,-13.633,no
TRMGSEA128F426D9C0,0,8,0.334,4,0,1,0.184,1.341,238.138,0,249.12934,0,177.582,-15.855,no
TRMGSHN128F42472D1,0,2,0.644,5,1,1,0.534,0.149,153.234,0,155.66322,0,198.892,-5.557,no
TRMGSHH128F93046CE,2002,1,0.229,5,1,1,0.406,0.183,209.043,0,213.83791,0,91.979,-4.914,no
TRMGSQA128F92FB035,2002,1,0.692,1,0,1,0.427,0,270.234,0,274.25914,0,114.298,-6.274,no
TRMGSUH128F931C34D,2003,7,0.712,4,0.914,0,0.67,3.077,268.33,0,274.31138,0,189.636,-9.278,no
TRMGSFR128F426BF78,1943,9,0.786,5,0.924,0,0.733,0.397,160.711,0,166.81751,0,120.952,-14.666,no
TRMGSPL128F92F5F94,0,2,0.752,1,0,1,0.521,0.328,155.521,0,165.11955,0,160.887,-6.749,no
TRMGSDP12903C93AA6,0,4,0.643,3,1,0,0.436,0,253.846,0,260.96281,0,119.758,-7.697,no
TRMGSHL128F92F5E7B,2008,6,0.631,4,0.328,1,0.825,3.059,281.704,0,286.32771,0,85.037,-8.448,no
TRMGSHM128F1481A68,0,11,0.526,4,0.861,0,0.621,0.067,331.227,0,348.94322,0,94.062,-12.688,no
TRMGSIX12903CB476A,0,9,0.419,3,0,1,0.43,0,181.685,0,188.78649,0,92.037,-12.991,no
TRMGSFV12903CC6DBB,0,6,0.04,4,0.283,1,0.361,0,17.319,0,17.31873,0,135.814,-13.651,no
TRMGSIV12903CCA933,0,5,0.006,4,0.913,0,0.274,0.131,347.585,0,362.26567,0,125.993,-9.228,no
TRMGVHZ128F92E4F33,2008,5,0,4,0,1,0.183,0.357,177.006,0,188.02893,0,62.915,-4.203,no
TRMGVWC128F9346705,0,7,0.771,1,0.154,1,0.589,0.706,134.925,0,146.02404,0,101.981,-21.515,no
TRMGVKR128F42742AF,0,1,0.042,5,1,1,0.298,0,396.15,0,404.71465,0,136.02,-9.304,no
TRMGVFC128EF34996D,0,0,0.617,1,0.203,1,0.585,0,156.891,0,156.89098,0,144.669,-7.913,no
TRMGVBK128F4252847,0,11,0.695,1,0.413,1,0.65,0.078,392.493,0,404.40118,0,112.898,-22.301,no
TRMGVFJ128F424457F,1982,4,0.561,4,0.254,0,0.318,0.172,259.222,0,263.57506,0,175.597,-4.827,no
TRMGVJR12903CE7147,1976,9,0.314,4,1,1,0.404,3.14,324.675,0,324.67546,0,109.038,-19.118,no
TRMGVKA128F9344D80,1993,8,0.724,5,0.764,1,0.546,2.612,409.612,0,428.2771,0,71.936,-15.07,no
TRMGVYW12903CAEB2A,0,5,0.579,4,0.487,1,0.737,12.237,308.953,0,318.69342,0,81.36,-12.112,no
TRMGVQP128F427F162,0,3,0.76,4,0.656,1,0.677,0,183.298,0,204.17261,0,98.85,-11.188,no
TRMGVTE128F92FFE78,1997,1,0.48,4,1,1,0.547,0,217.623,0,226.29832,0,90.041,-4.361,no
TRMGVHY128F427EBAD,2003,5,0.476,3,1,0,0.503,2.74,266.507,0,276.13995,0,175.036,-17.373,no
TRMGVNF12903CB2F35,1958,7,0.619,1,0,1,0.677,0.102,113.447,0,119.90159,0,117.445,-18.387,no
TRMGVWP128F422F358,2006,6,0.481,4,0.421,1,0.507,0.485,413.994,0,425.97832,0,148.123,-6.292,no
TRMGVTZ128F42531D3,0,2,0,4,0.687,0,0,0.131,34.586,0,34.58567,0,73.075,-17.268,no
TRMGVSH128F93525F0,2003,4,0,4,0.905,0,0,0,254.772,0,254.77179,0,116.047,-6.868,no
TRMGVNT128F42886E2,0,11,0.522,4,0.146,0,0.601,0,371.722,0,371.722,0,150.54,-4.043,no
TRMGVIO128F932B86E,0,7,0.309,4,0.617,1,0.209,0.168,133.068,0,137.61261,0,103.127,-11.692,no
TRMGVCS128F92FCC03,2004,1,0.739,5,0.893,1,0.576,0,357.732,0,365.7922,0,174.964,-5.569,no
TRMGVRE128F931BCD5,2008,9,1,4,0.897,1,0.723,4.203,371.043,0,371.04281,0,169.494,-13.306,no
TRMGVSC12903CD50B7,0,4,0.198,5,0.826,0,0.279,0.874,211.122,0,233.22077,0,91.763,-21.726,no
TRMGVDT128E078CF51,1959,0,0.622,7,0.536,1,0.543,0.16,256.557,0,261.90322,0,105.906,-11.544,no
TRMGVUE128F9329EBC,2006,1,0.066,4,0.33,0,0.371,0.096,235.468,0,253.90975,0,135.013,-6.257,no
TRMGVFX128EF33FE3C,1993,1,0.309,1,0.795,0,0.498,6.351,317.074,0,347.11465,0,143.363,-26.515,no
TRMGVXH128F4233CB4,0,11,0.714,4,1,0,0.538,0,670.999,0,676.96281,0,100.59,-11.392,no
TRMGVFN128F429060B,2007,10,0.139,5,0.639,0,0.579,0.531,438.381,0,458.1873,0,124.999,-10.478,no
TRMGVQU128F92F784B,0,2,0.437,4,1,1,0.434,2.966,183.092,0,183.09179,0,86.121,-22.917,no
TRMGVSU128F14983E1,0,7,0.734,1,0,1,0.613,0,194.072,0,206.15791,0,94.776,-11.567,no
TRMGVTS12903CDF2D9,0,6,0.434,3,0.566,0,0.612,0.467,153.049,0,157.33506,0,89.78,-10.95,no
TRMGVXV128EF3542D7,2005,11,0.008,4,1,1,0.29,0.607,170.202,0,177.24036,0,118.134,-8.562,no
TRMGVAL12903CBFC45,1972,3,0.44,3,1,1,0.537,0.142,287.039,0,299.62404,0,161.037,-13.769,no
TRMGVCU128F92FC36A,0,2,0.504,1,0,1,0.197,0.253,195.866,0,198.19057,0,173.961,-6.232,no
TRMGVYU12903CF4C52,0,2,0.446,3,0.828,0,0.47,0.508,157.414,0,165.14567,0,95.656,-8.585,no
TRMGVKZ12903D0035D,0,10,0.284,4,0.44,0,0.241,0.27,243.014,0,266.21342,0,74.828,-3.092,no
TRMGVTO128F92E9567,0,7,0.958,4,0.783,1,0.737,0,209.415,0,219.92444,0,161.99,-8.376,no
TRMGVZQ128F42278BD,2000,1,0.696,7,1,1,0.671,0.148,284.677,0,291.16036,0,164.56,-11.788,no
TRMGVNZ128F93318CE,1999,10,0.562,4,0.798,0,0.485,2.688,224.491,0,233.74322,0,83.067,-6.92,no
TRMGVHB128F931FE96,0,7,0.011,4,0.358,1,0.256,0,252.5,0,255.89506,0,156.23,-6.1,no
TRMGVWA128F92F9B01,2009,11,0.807,1,0,1,0.551,0,472.41,0,485.72036,0,137.976,-4.076,no
TRMGVSJ12903CB4A84,2007,11,0,4,0.063,1,0,0.077,327.866,0,346.04363,0,116.981,-15.563,no
TRMGVZX128F422B036,0,2,0.588,4,0.192,1,0.626,0.108,154.25,0,166.50404,0,175.857,-7.313,no
TRMGVXA128F147A025,2006,3,0.038,4,1,1,0.32,6.606,88.863,0,94.51057,0,150.155,-8.923,no
TRMGVYE128F92E59F3,1994,11,0.717,4,0.857,0,0.674,0,325.956,0,331.36281,0,77.488,-4.465,no
TRMGVCX128F932CC45,0,9,0.571,4,0.805,1,0.43,0.249,180.129,0,188.13342,0,122.393,-5.85,no
TRMGVFR128F42667B5,1998,7,0.829,4,0.909,1,0.685,0.067,209.81,0,224.26077,0,173.946,-6.68,no
TRMGVGA128F424D255,1990,9,0.467,1,0,0,0.563,0.165,175.531,0,183.06567,0,81.476,-20.868,no
TRMGVLC128F425C67B,1988,4,0.118,1,0,0,0.453,0.139,90.715,0,95.84281,0,187.22,-11.827,no
TRMGVIW128F9344601,1994,0,0,1,0,1,0.01,3.21,200.353,0,209.162,0,218.933,-6.797,no
TRMGVIP128F4272C31,1977,10,0.757,4,0.16,1,0.77,0.164,227.602,0,235.36281,0,111.182,-11.382,no
TRMGVQY12903CEE013,0,9,0.716,4,0.303,0,0.578,0,265.288,0,273.73669,0,213.889,-14.443,no
TRMGVDK12903CB6FA7,2003,7,0.244,5,1,1,0.435,0.076,110.074,0,117.2371,0,128.748,-12.194,no
TRMGVSU128F930A577,0,4,0.388,5,0.726,1,0.128,11.662,229.332,0,253.59628,0,93.345,-24.941,no
TRMGVNW128F9322138,0,6,0.887,3,0.125,1,0.905,0.351,283.591,0,294.45179,0,98.976,-8.295,no
TRMGVXW128F931D879,2009,6,0.056,4,0.196,1,0.403,0,210.083,0,234.10893,0,160.054,-7.964,no
TRMGVSJ128F934C6FB,0,4,0.587,1,0,1,0.448,0,179.328,0,181.91628,0,150.858,-4.188,no
TRMGVUT12903CD2519,0,7,0.838,4,0.672,0,0.63,0,241.522,0,246.56934,0,88.116,-4.443,no
TRMGVMP128F93390F2,0,0,0.33,4,0.62,1,0.709,2.067,169.308,0,176.27383,0,89.982,-21.448,no
